Date,Rainfall_mm,Month,Year,Rain_3day,Rain_7day,Is_Rain,Rain_Streak
2016-02-03,14.2004,2,2016,56.80170000000014,87.2111,True,8
2016-02-04,14.2004,2,2016,42.6012,95.3296,True,9
2016-02-05,28.4009,2,2016,56.801700000000146,114.6077,True,10
2016-02-06,25.7037,2,2016,68.30500000000015,131.1886,True,11
2016-02-07,22.0318,2,2016,76.13640000000015,147.1385,True,12
2016-02-08,25.7037,2,2016,73.43920000000016,144.44129999999998,True,13
2016-02-09,12.8519,2,2016,60.58740000000016,143.09279999999998,True,14
2016-02-10,12.8519,2,2016,51.407500000000155,141.74429999999998,True,15
2016-02-11,14.178,2,2016,39.881800000000155,141.7219,True,16
2016-02-12,21.2671,2,2016,48.29700000000015,134.5881,True,17
2016-02-13,14.178,2,2016,49.62310000000015,123.0624,True,18
2016-02-14,21.2671,2,2016,56.71220000000015,122.29769999999999,True,19
2016-02-15,16.2035,2,2016,51.64860000000015,112.7975,True,20
2016-02-16,27.9336,2,2016,65.40420000000015,127.8792,True,21
2016-02-17,13.9668,2,2016,58.103900000000145,128.9941,True,22
2016-02-18,27.9336,2,2016,69.83400000000015,142.7497,True,23
2016-02-19,0.0,2,2016,41.90040000000015,121.48259999999999,False,0
2016-02-20,0.0,2,2016,27.933600000000148,107.3046,False,0
2016-02-21,19.2444,2,2016,19.244400000000148,105.2819,True,1
2016-02-22,21.9936,2,2016,41.23800000000015,111.07199999999999,True,2
2016-02-23,19.2444,2,2016,60.48240000000015,102.38279999999999,True,3
2016-02-24,19.2444,2,2016,60.48240000000015,107.6604,True,4
2016-02-25,19.2444,2,2016,57.7332,98.9712,True,5
2016-02-26,0.0,2,2016,38.48880000000015,98.9712,False,0
2016-02-27,6.9438,2,2016,26.188200000000148,105.915,True,1
2016-02-28,13.8875,2,2016,20.831300000000148,100.5581,True,2
2016-02-29,13.8875,2,2016,34.718800000000144,92.452,True,3
2016-03-01,0.0,3,2016,27.775000000000148,73.2076,False,0
2016-03-02,0.0,3,2016,13.887500000000149,53.9632,False,0
2016-03-03,0.0,3,2016,0.0,34.7188,False,0
2016-03-04,16.9275,3,2016,16.927500000000148,51.6463,True,1
2016-03-05,16.9275,3,2016,33.855000000000146,61.629999999999995,True,2
2016-03-06,14.9599,3,2016,48.814900000000144,62.70239999999999,True,3
2016-03-07,17.097,3,2016,48.98440000000015,65.9119,True,4
2016-03-08,14.9599,3,2016,47.01680000000015,80.8718,True,5
2016-03-09,22.4398,3,2016,54.496700000000146,103.3116,True,6
2016-03-10,14.9599,3,2016,52.35960000000014,118.2715,True,7
2016-03-11,15.6738,3,2016,53.073500000000145,117.01780000000001,True,8
2016-03-12,15.6738,3,2016,46.30750000000014,115.76410000000001,True,9
2016-03-13,15.6738,3,2016,47.0214,116.47800000000001,True,10
2016-03-14,17.9129,3,2016,49.26050000000014,117.2939,True,11
2016-03-15,15.6738,3,2016,49.26050000000014,118.0078,True,12
2016-03-16,15.9449,3,2016,49.53160000000014,111.5129,True,13
2016-03-17,10.6299,3,2016,42.24860000000014,107.18289999999999,True,14
2016-03-18,5.3149,3,2016,31.88970000000014,96.824,True,15
2016-03-19,10.6299,3,2016,26.574700000000142,91.78009999999999,True,16
2016-03-20,21.2598,3,2016,37.20460000000014,97.36609999999999,True,17
2016-03-21,17.7766,3,2016,49.666300000000135,97.2298,True,18
2016-03-22,26.6648,3,2016,65.70120000000014,108.2208,True,19
2016-03-23,26.6648,3,2016,71.10620000000014,118.94069999999999,True,20
2016-03-24,17.7766,3,2016,71.10620000000014,126.0874,True,21
2016-03-25,17.7766,3,2016,62.21800000000013,138.54909999999998,True,22
2016-03-26,13.6508,3,2016,49.204000000000136,141.57,True,23
2016-03-27,0.0,3,2016,31.42740000000014,120.3102,False,0
2016-03-28,13.6508,3,2016,27.301600000000143,116.1844,True,1
2016-03-29,13.6508,3,2016,27.301600000000143,103.1704,True,2
2016-03-30,0.0,3,2016,27.301600000000143,76.50559999999999,False,0
2016-03-31,27.3015,3,2016,40.95230000000014,86.0305,True,1
2016-04-01,15.9479,4,2016,43.24940000000014,84.20179999999999,True,2
2016-04-02,15.9479,4,2016,59.19730000000014,86.49889999999999,True,3
2016-04-03,23.9218,4,2016,55.81760000000014,110.4207,True,4
2016-04-04,15.9479,4,2016,55.81760000000014,112.71780000000001,True,5
2016-04-05,15.9479,4,2016,55.81760000000014,115.01490000000001,True,6
2016-04-06,25.1568,4,2016,57.05260000000014,140.17170000000002,True,7
2016-04-07,16.7712,4,2016,57.875900000000144,129.6414,True,8
2016-04-08,25.1568,4,2016,67.08480000000014,138.8503,True,9
2016-04-09,33.5425,4,2016,75.47050000000013,156.44490000000002,True,10
2016-04-10,8.3856,4,2016,67.08490000000015,140.90869999999998,True,11
2016-04-11,28.9115,4,2016,70.83960000000013,153.8723,True,12
2016-04-12,9.6372,4,2016,46.93430000000014,147.5616,True,13
2016-04-13,19.2743,4,2016,57.823000000000135,141.6791,True,14
2016-04-14,28.9115,4,2016,57.82300000000014,153.8194,True,15
2016-04-15,9.6372,4,2016,57.82300000000014,138.2998,True,16
2016-04-16,0.0,4,2016,38.54870000000014,104.7573,False,0
2016-04-17,26.4176,4,2016,36.05480000000014,122.7893,True,1
2016-04-18,26.4176,4,2016,52.83520000000014,120.2954,True,2
2016-04-19,13.2088,4,2016,66.04400000000014,123.86699999999999,True,3
2016-04-20,39.6264,4,2016,79.25280000000015,144.2191,True,4
2016-04-21,18.2448,4,2016,71.08000000000014,133.5524,True,5
2016-04-22,36.4896,4,2016,94.36080000000015,160.40480000000002,True,6
2016-04-23,18.2448,4,2016,72.97920000000015,178.64960000000002,True,7
2016-04-24,9.1224,4,2016,63.856800000000156,161.35440000000003,True,8
2016-04-25,36.4896,4,2016,63.85680000000015,171.4264,True,9
2016-04-26,0.0,4,2016,45.61200000000015,158.2176,False,0
2016-04-27,29.1053,4,2016,65.59490000000014,147.69650000000001,True,1
2016-04-28,29.1053,4,2016,58.21060000000014,158.55700000000002,True,2
2016-04-29,14.5527,4,2016,72.76330000000014,136.6201,True,3
2016-04-30,29.1053,4,2016,72.76330000000014,147.4806,True,4
2016-05-01,0.0,5,2016,43.65800000000014,138.3582,False,0
2016-05-02,36.3092,5,2016,65.41450000000015,138.1778,True,1
2016-05-03,18.1546,5,2016,54.463800000000134,156.3324,True,2
2016-05-04,0.0,5,2016,54.463800000000134,127.2271,False,0
2016-05-05,0.0,5,2016,18.15460000000014,98.1218,False,0
2016-05-06,0.0,5,2016,0.0,83.56909999999999,False,0
2016-05-07,0.0,5,2016,0.0,54.46379999999999,False,0
2016-05-08,23.0819,5,2016,23.081900000000143,77.5457,True,1
2016-05-09,0.0,5,2016,23.081900000000143,41.2365,False,0
2016-05-10,11.5409,5,2016,34.62280000000014,34.6228,True,1
2016-05-11,0.0,5,2016,11.540900000000143,34.6228,False,0
2016-05-12,18.567,5,2016,30.107900000000143,53.189800000000005,True,1
2016-05-13,37.1341,5,2016,55.70110000000014,90.3239,True,2
2016-05-14,9.2835,5,2016,64.98460000000014,99.6074,True,3
2016-05-15,18.567,5,2016,64.98460000000014,95.09249999999999,True,4
2016-05-16,0.0,5,2016,27.850500000000142,95.09249999999999,False,0
2016-05-17,0.0,5,2016,18.567000000000142,83.5516,False,0
2016-05-18,0.0,5,2016,0.0,83.5516,False,0
2016-05-19,58.485,5,2016,58.48500000000014,123.46959999999999,True,1
2016-05-20,0.0,5,2016,58.48500000000014,86.3355,False,0
2016-05-21,25.4986,5,2016,83.98360000000014,102.55059999999999,True,1
2016-05-22,12.7493,5,2016,38.24790000000014,96.7329,True,2
2016-05-23,0.0,5,2016,38.24790000000014,96.7329,False,0
2016-05-24,38.2478,5,2016,50.997100000000145,134.9807,True,1
2016-05-25,12.7493,5,2016,50.997100000000145,147.73,True,2
2016-05-26,14.8445,5,2016,65.84160000000014,104.0895,True,3
2016-05-27,44.5334,5,2016,72.12720000000016,148.62290000000002,True,4
2016-05-28,14.8445,5,2016,74.22240000000015,137.96880000000002,True,5
2016-05-29,14.8445,5,2016,74.22240000000015,140.064,True,6
2016-05-30,44.5334,5,2016,74.22240000000015,184.5974,True,7
2016-05-31,14.8445,5,2016,74.22240000000015,161.19410000000002,True,8
2016-06-01,0.0,6,2016,59.37790000000015,148.44480000000001,False,0
2016-06-02,30.1186,6,2016,44.96310000000015,163.7189,True,1
2016-06-03,0.0,6,2016,30.11860000000015,119.1855,False,0
2016-06-04,0.0,6,2016,30.11860000000015,104.34100000000001,False,0
2016-06-05,15.0593,6,2016,15.05930000000015,104.55579999999999,True,1
2016-06-06,30.3547,6,2016,45.41400000000015,90.3771,True,2
2016-06-07,30.3547,6,2016,75.76870000000015,105.88730000000001,True,3
2016-06-08,10.1182,6,2016,70.82760000000015,116.00550000000001,True,4
2016-06-09,10.1182,6,2016,50.591100000000154,96.0051,True,5
2016-06-10,0.0,6,2016,20.23640000000015,96.0051,False,0
2016-06-11,0.0,6,2016,10.118200000000149,96.0051,False,0
2016-06-12,13.9958,6,2016,13.995800000000148,94.9416,True,1
2016-06-13,0.0,6,2016,13.995800000000148,64.5869,False,0
2016-06-14,27.9916,6,2016,41.98740000000015,62.2238,True,1
2016-06-15,0.0,6,2016,27.991600000000147,52.105599999999995,False,0
2016-06-16,0.0,6,2016,27.991600000000147,41.987399999999994,False,0
2016-06-17,65.6584,6,2016,65.65840000000014,107.6458,True,1
2016-06-18,32.8292,6,2016,98.48760000000014,140.475,True,2
2016-06-19,0.0,6,2016,98.48760000000014,126.47919999999999,False,0
2016-06-20,0.0,6,2016,32.82920000000014,126.47919999999999,False,0
2016-06-21,13.3236,6,2016,13.323600000000143,111.8112,True,1
2016-06-22,26.6473,6,2016,39.97090000000014,138.45850000000002,True,2
2016-06-23,13.3236,6,2016,53.29450000000014,151.7821,True,3
2016-06-24,0.0,6,2016,39.97090000000014,86.1237,False,0
2016-06-25,0.0,6,2016,13.323600000000143,53.2945,False,0
2016-06-26,33.2747,6,2016,33.274700000000145,86.5692,True,1
2016-06-27,0.0,6,2016,33.274700000000145,86.5692,False,0
2016-06-28,16.6374,6,2016,49.912100000000144,89.88300000000001,True,1
2016-06-29,0.0,6,2016,16.63740000000014,63.2357,False,0
2016-06-30,16.6374,6,2016,33.27480000000014,66.5495,True,1
2016-07-01,28.6587,7,2016,45.29610000000014,95.2082,True,2
2016-07-02,0.0,7,2016,45.29610000000014,95.2082,False,0
2016-07-03,28.6587,7,2016,57.31740000000014,90.59219999999999,True,1
2016-07-04,0.0,7,2016,28.65870000000014,90.59219999999999,False,0
2016-07-05,28.6587,7,2016,57.31740000000014,102.6135,True,1
2016-07-06,0.0,7,2016,28.65870000000014,102.6135,False,0
2016-07-07,0.0,7,2016,28.65870000000014,85.9761,False,0
2016-07-08,0.0,7,2016,0.0,57.317400000000006,False,0
2016-07-09,0.0,7,2016,0.0,57.317400000000006,False,0
2016-07-10,0.0,7,2016,0.0,28.6587,False,0
2016-07-11,31.702,7,2016,31.702000000000144,60.3607,True,1
2016-07-12,0.0,7,2016,31.702000000000144,31.702,False,0
2016-07-13,0.0,7,2016,31.702000000000144,31.702,False,0
2016-07-14,0.0,7,2016,0.0,31.702,False,0
2016-07-15,0.0,7,2016,0.0,31.702,False,0
2016-07-16,0.0,7,2016,0.0,31.702,False,0
2016-07-17,57.6226,7,2016,57.62260000000014,89.3246,True,1
2016-07-18,57.6226,7,2016,115.24520000000014,115.2452,True,2
2016-07-19,86.434,7,2016,201.67920000000015,201.67919999999998,True,3
2016-07-20,57.6226,7,2016,201.67920000000012,259.3018,True,4
2016-07-21,37.4605,7,2016,181.51710000000014,296.7623,True,5
2016-07-22,37.4605,7,2016,132.54360000000014,334.2228,True,6
2016-07-23,18.7302,7,2016,93.65120000000014,352.953,True,7
2016-07-24,18.7302,7,2016,74.92090000000015,314.06059999999997,True,8
2016-07-25,0.0,7,2016,37.46040000000014,256.438,False,0
2016-07-26,0.0,7,2016,18.730200000000142,170.004,False,0
2016-07-27,0.0,7,2016,0.0,112.38139999999999,False,0
2016-07-28,0.0,7,2016,0.0,74.92089999999999,False,0
2016-07-29,0.0,7,2016,0.0,37.460399999999986,False,0
2016-07-30,0.0,7,2016,0.0,18.730199999999986,False,0
2016-07-31,0.0,7,2016,0.0,0.0,False,0
2016-08-01,0.0,8,2016,0.0,0.0,False,0
2016-08-02,0.0,8,2016,0.0,0.0,False,0
2016-08-03,0.0,8,2016,0.0,0.0,False,0
2016-08-04,0.0,8,2016,0.0,0.0,False,0
2016-08-05,0.0,8,2016,0.0,0.0,False,0
2016-08-06,0.0,8,2016,0.0,0.0,False,0
2016-08-07,63.5174,8,2016,63.517400000000144,63.51739999999999,True,1
2016-08-08,31.7587,8,2016,95.27610000000014,95.27609999999999,True,2
2016-08-09,0.0,8,2016,95.27610000000014,95.27609999999999,False,0
2016-08-10,0.0,8,2016,31.758700000000143,95.27609999999999,False,0
2016-08-11,0.0,8,2016,0.0,95.27609999999999,False,0
2016-08-12,0.0,8,2016,0.0,95.27609999999999,False,0
2016-08-13,33.5746,8,2016,33.57460000000014,128.8507,True,1
2016-08-14,33.5746,8,2016,67.14920000000014,98.90789999999998,True,2
2016-08-15,0.0,8,2016,67.14920000000014,67.14919999999998,False,0
2016-08-16,7.5517,8,2016,41.12630000000014,74.70089999999999,True,1
2016-08-17,15.1035,8,2016,22.655200000000143,89.80439999999999,True,2
2016-08-18,7.5517,8,2016,30.206900000000143,97.35609999999998,True,3
2016-08-19,0.0,8,2016,22.655200000000143,97.35609999999998,False,0
2016-08-20,0.0,8,2016,7.551700000000142,63.78149999999998,False,0
2016-08-21,0.0,8,2016,0.0,30.206899999999987,False,0
2016-08-22,0.0,8,2016,0.0,30.206899999999987,False,0
2016-08-23,0.0,8,2016,0.0,22.655199999999986,False,0
2016-08-24,0.0,8,2016,0.0,7.551699999999986,False,0
2016-08-25,33.923,8,2016,33.923000000000144,33.92299999999999,True,1
2016-08-26,0.0,8,2016,33.923000000000144,33.92299999999999,False,0
2016-08-27,37.3087,8,2016,71.23170000000015,71.23169999999999,True,1
2016-08-28,0.0,8,2016,37.308700000000144,71.23169999999999,False,0
2016-08-29,37.3087,8,2016,74.61740000000015,108.54039999999999,True,1
2016-08-30,74.6173,8,2016,111.92600000000014,183.15769999999998,True,2
2016-08-31,0.0,8,2016,111.92600000000014,183.15769999999998,False,0
2016-09-01,0.0,9,2016,74.61730000000014,149.23469999999998,False,0
2016-09-02,0.0,9,2016,0.0,149.23469999999998,False,0
2016-09-03,0.0,9,2016,0.0,111.92599999999999,False,0
2016-09-04,90.1602,9,2016,90.16020000000015,202.0862,True,1
2016-09-05,0.0,9,2016,90.16020000000015,164.77749999999997,False,0
2016-09-06,22.0498,9,2016,112.21000000000015,112.21,True,1
2016-09-07,88.199,9,2016,110.24880000000014,200.409,True,2
2016-09-08,22.0498,9,2016,132.29860000000014,222.4588,True,3
2016-09-09,0.0,9,2016,110.24880000000014,222.4588,False,0
2016-09-10,22.0498,9,2016,44.099600000000144,244.5086,True,1
2016-09-11,40.8806,9,2016,62.93040000000015,195.22899999999998,True,2
2016-09-12,0.0,9,2016,62.93040000000015,195.22899999999998,False,0
2016-09-13,0.0,9,2016,40.88060000000014,173.17919999999998,False,0
2016-09-14,81.7612,9,2016,81.76120000000014,166.7414,True,1
2016-09-15,40.8806,9,2016,122.64180000000015,185.57219999999998,True,2
2016-09-16,53.884,9,2016,176.52580000000015,239.45619999999997,True,3
2016-09-17,0.0,9,2016,94.76460000000014,217.40639999999996,False,0
2016-09-18,26.942,9,2016,80.82600000000014,203.46779999999998,True,1
2016-09-19,26.942,9,2016,53.88400000000014,230.4098,True,2
2016-09-20,26.942,9,2016,80.826,257.35179999999997,True,3
2016-09-21,25.9004,9,2016,79.78440000000015,201.49099999999999,True,4
2016-09-22,77.7011,9,2016,130.54350000000014,238.31149999999997,True,5
2016-09-23,77.7011,9,2016,181.30260000000013,262.1286,True,6
2016-09-24,51.8007,9,2016,207.20290000000014,313.92929999999996,True,7
2016-09-25,77.7011,9,2016,207.20290000000014,364.6884,True,8
2016-09-26,45.9062,9,2016,175.40800000000013,383.65259999999995,True,9
2016-09-27,45.9062,9,2016,169.51350000000014,402.61679999999996,True,10
2016-09-28,45.9062,9,2016,137.71859999999998,422.6226,True,11
2016-09-29,45.9062,9,2016,137.71859999999998,390.82769999999994,True,12
2016-09-30,45.9062,9,2016,137.71859999999998,359.03279999999995,True,13
2016-10-01,24.5633,10,2016,116.37570000000014,331.7954,True,14
2016-10-02,36.8449,10,2016,107.31440000000015,290.9392,True,15
2016-10-03,24.5633,10,2016,85.97150000000015,269.5963,True,16
2016-10-04,36.8449,10,2016,98.25310000000016,260.535,True,17
2016-10-05,36.8449,10,2016,98.25310000000016,251.4737,True,18
2016-10-06,32.0278,10,2016,105.71760000000015,237.5953,True,19
2016-10-07,0.0,10,2016,68.87270000000015,191.6891,False,0
2016-10-08,53.3797,10,2016,85.40750000000014,220.5055,True,1
2016-10-09,32.0278,10,2016,85.40750000000014,215.6884,True,2
2016-10-10,42.7038,10,2016,128.11130000000014,233.8289,True,3
2016-10-11,0.0,10,2016,74.73160000000014,196.98399999999998,False,0
2016-10-12,35.8408,10,2016,78.54460000000014,195.9799,True,1
2016-10-13,8.9602,10,2016,44.801000000000144,172.91230000000002,True,2
2016-10-14,17.9204,10,2016,62.721400000000145,190.83270000000002,True,3
2016-10-15,35.8408,10,2016,62.721400000000145,173.2938,True,4
2016-10-16,0.0,10,2016,53.761200000000144,141.26600000000002,False,0
2016-10-17,0.0,10,2016,35.840800000000144,98.56220000000002,False,0
2016-10-18,0.0,10,2016,0.0,98.56220000000002,False,0
2016-10-19,11.561,10,2016,11.561000000000142,74.2824,True,1
2016-10-20,23.1219,10,2016,34.682900000000146,88.4441,True,2
2016-10-21,19.9007,10,2016,54.583600000000146,90.4244,True,3
2016-10-22,33.1678,10,2016,76.19040000000015,87.7514,True,4
2016-10-23,33.1678,10,2016,86.23630000000014,120.9192,True,5
2016-10-24,13.2671,10,2016,79.60270000000014,134.18630000000002,True,6
2016-10-25,19.9007,10,2016,66.33560000000014,154.087,True,7
2016-10-26,9.5599,10,2016,42.72770000000015,152.0859,True,8
2016-10-27,28.6798,10,2016,58.14040000000015,157.6438,True,9
2016-10-28,28.6798,10,2016,66.91950000000014,166.42290000000003,True,10
2016-10-29,28.6798,10,2016,86.0394,161.93490000000003,True,11
2016-10-30,9.5599,10,2016,66.91950000000016,138.32700000000003,True,12
2016-10-31,19.1199,10,2016,57.35960000000015,144.1798,True,13
2016-11-01,25.2357,11,2016,53.91550000000015,149.5148,True,14
2016-11-02,63.0892,11,2016,107.44480000000016,203.04410000000001,True,15
2016-11-03,50.4713,11,2016,138.79620000000014,224.8356,True,16
2016-11-04,0.0,11,2016,113.56050000000013,196.1558,False,0
2016-11-05,50.4713,11,2016,100.94260000000014,217.94729999999998,True,1
2016-11-06,24.9778,11,2016,75.44910000000014,233.3652,True,2
2016-11-07,74.9334,11,2016,150.38250000000016,289.1787,True,3
2016-11-08,74.9334,11,2016,174.84460000000016,338.8764,True,4
2016-11-09,74.9334,11,2016,224.80020000000002,350.7206,True,5
2016-11-10,49.9556,11,2016,199.82240000000016,350.2049,True,6
2016-11-11,46.4038,11,2016,171.29280000000014,396.6087,True,7
2016-11-12,30.9359,11,2016,127.29530000000014,377.0733,True,8
2016-11-13,61.8717,11,2016,139.21140000000014,413.96720000000005,True,9
2016-11-14,15.4679,11,2016,108.27550000000014,354.5017,True,10
2016-11-15,46.4038,11,2016,123.74340000000012,325.9721,True,11
2016-11-16,18.8498,11,2016,80.72150000000013,269.8885,True,12
2016-11-17,56.5494,11,2016,121.80300000000014,276.4823,True,13
2016-11-18,56.5494,11,2016,131.94860000000014,286.6279,True,14
2016-11-19,37.6996,11,2016,150.79840000000013,293.3916,True,15
2016-11-20,56.5494,11,2016,150.79840000000013,288.0693,True,16
2016-11-21,36.9361,11,2016,131.18510000000015,309.5375,True,17
2016-11-22,24.6241,11,2016,118.10960000000014,287.75780000000003,True,18
2016-11-23,24.6241,11,2016,86.18430000000015,293.5321,True,19
2016-11-24,12.312,11,2016,61.56020000000014,249.2947,True,20
2016-11-25,24.6241,11,2016,61.56020000000014,217.36939999999998,True,21
2016-11-26,25.4765,11,2016,62.41260000000014,205.1463,True,22
2016-11-27,38.2147,11,2016,88.31530000000015,186.8116,True,23
2016-11-28,50.953,11,2016,114.64420000000015,200.8285,True,24
2016-11-29,50.953,11,2016,140.12070000000014,227.15740000000002,True,25
2016-11-30,25.4765,11,2016,127.38250000000016,228.00979999999998,True,26
2016-12-01,0.0,12,2016,76.42950000000016,215.6978,False,0
2016-12-02,13.8274,12,2016,39.30390000000014,204.9011,True,1
2016-12-03,13.8274,12,2016,27.654800000000144,193.252,True,2
2016-12-04,27.6548,12,2016,55.309600000000145,182.6921,True,3
2016-12-05,27.6548,12,2016,69.13700000000014,159.3939,True,4
2016-12-06,3.148,12,2016,58.45760000000015,111.5889,False,0
2016-12-07,9.444,12,2016,40.24680000000014,95.55640000000001,True,1
2016-12-08,6.296,12,2016,18.888000000000144,101.8524,True,2
2016-12-09,9.444,12,2016,25.184000000000143,97.469,True,3
2016-12-10,6.296,12,2016,22.036000000000143,89.9376,True,4
2016-12-11,9.5006,12,2016,25.240600000000143,71.7834,True,5
2016-12-12,6.3337,12,2016,22.13030000000014,50.4623,True,6
2016-12-13,9.5006,12,2016,25.33490000000014,56.8149,True,7
2016-12-14,6.3337,12,2016,22.16800000000014,53.704600000000006,True,8
2016-12-15,0.0,12,2016,15.83430000000014,47.40860000000001,False,0
2016-12-16,2.3947,12,2016,8.72840000000014,40.359300000000005,False,0
2016-12-17,4.7893,12,2016,7.184000000000138,38.8526,False,0
2016-12-18,0.0,12,2016,7.184000000000138,29.352,False,0
2016-12-19,2.3947,12,2016,7.184000000000138,25.413,False,0
2016-12-20,0.0,12,2016,2.3947000000001384,15.9124,False,0
2016-12-21,0.0,12,2016,2.3947000000001384,9.5787,False,0
2016-12-22,0.0,12,2016,0.0,9.5787,False,0
2016-12-23,0.0,12,2016,0.0,7.183999999999999,False,0
2016-12-24,4.7096,12,2016,4.709600000000139,7.1043,False,0
2016-12-25,0.0,12,2016,4.709600000000139,7.1043,False,0
2016-12-26,2.4112,12,2016,7.120800000000139,7.1208,False,0
2016-12-27,0.0,12,2016,2.4112000000001386,7.120800000000001,False,0
2016-12-28,2.4112,12,2016,4.822400000000139,9.532,False,0
2016-12-29,0.0,12,2016,2.4112000000001386,9.532,False,0
2016-12-30,7.2336,12,2016,9.644800000000139,16.7656,True,1
2016-12-31,9.6448,12,2016,16.878400000000138,21.7008,True,2
2017-01-01,15.4105,1,2017,32.28890000000014,37.1113,True,3
2017-01-02,10.2737,1,2017,35.329000000000136,44.9738,True,4
2017-01-03,5.1368,1,2017,30.82100000000014,50.1106,True,5
2017-01-04,15.4105,1,2017,30.82100000000014,63.109899999999996,True,6
2017-01-05,20.5474,1,2017,41.09470000000014,83.65729999999999,True,7
2017-01-06,0.0,1,2017,35.95790000000014,76.4237,False,0
2017-01-07,0.0,1,2017,20.547400000000135,66.7789,False,0
2017-01-08,0.0,1,2017,0.0,51.3684,False,0
2017-01-09,10.808,1,2017,10.808000000000135,51.9027,True,1
2017-01-10,16.212,1,2017,27.020000000000135,62.977900000000005,True,2
2017-01-11,0.0,1,2017,27.020000000000135,47.567400000000006,False,0
2017-01-12,0.0,1,2017,16.212000000000135,27.02,False,0
2017-01-13,6.0246,1,2017,6.024600000000135,33.0446,True,1
2017-01-14,12.0491,1,2017,18.073700000000134,45.0937,True,2
2017-01-15,24.0982,1,2017,42.171900000000136,69.1919,True,3
2017-01-16,16.3865,1,2017,52.533800000000134,74.7704,True,4
2017-01-17,5.4622,1,2017,45.946900000000134,64.0206,True,5
2017-01-18,5.4622,1,2017,27.31090000000014,69.4828,True,6
2017-01-19,0.0,1,2017,10.924400000000135,69.4828,False,0
2017-01-20,16.3865,1,2017,21.848700000000136,79.84469999999999,True,1
2017-01-21,15.4724,1,2017,31.858900000000137,83.268,True,2
2017-01-22,10.3149,1,2017,42.173800000000135,69.4847,True,3
2017-01-23,11.7885,1,2017,37.575800000000136,64.8867,True,4
2017-01-24,5.1575,1,2017,27.260900000000134,64.58200000000001,True,5
2017-01-25,20.6298,1,2017,37.57580000000013,79.7496,True,6
2017-01-26,0.0,1,2017,25.787300000000133,79.7496,False,0
2017-01-27,22.5667,1,2017,43.196500000000135,85.9298,True,1
2017-01-28,11.2833,1,2017,33.850000000000136,81.7407,True,2
2017-01-29,0.0,1,2017,33.850000000000136,71.4258,False,0
2017-01-30,0.0,1,2017,11.283300000000136,59.637299999999996,False,0
2017-01-31,16.925,1,2017,16.925000000000136,71.4048,True,1
2017-02-01,12.2707,2,2017,29.195700000000137,63.0457,True,2
2017-02-02,24.5413,2,2017,53.73700000000014,87.58699999999999,True,3
2017-02-03,12.2707,2,2017,49.08270000000014,77.291,True,4
2017-02-04,0.0,2,2017,36.81200000000013,66.0077,False,0
2017-02-05,0.0,2,2017,12.270700000000135,66.0077,False,0
2017-02-06,4.0393,2,2017,4.039300000000135,70.047,False,0
2017-02-07,4.6163,2,2017,8.655600000000135,57.738299999999995,False,0
2017-02-08,12.1178,2,2017,20.773400000000137,57.5854,True,1
2017-02-09,20.1964,2,2017,36.93050000000014,53.2405,True,2
2017-02-10,16.1571,2,2017,48.47130000000014,57.126900000000006,True,3
2017-02-11,42.2969,2,2017,78.65040000000013,99.4238,True,4
2017-02-12,10.5742,2,2017,69.02820000000013,109.998,True,5
2017-02-13,10.5742,2,2017,63.44530000000013,116.5329,True,6
2017-02-14,21.1484,2,2017,42.296800000000125,133.065,True,7
2017-02-15,31.7226,2,2017,63.44520000000013,152.6698,True,8
2017-02-16,21.1531,2,2017,74.02410000000012,153.6265,True,9
2017-02-17,0.0,2,2017,52.87570000000012,137.4694,False,0
2017-02-18,14.102,2,2017,35.25510000000013,109.27449999999999,True,1
2017-02-19,21.1531,2,2017,35.25510000000013,119.8534,True,2
2017-02-20,21.1531,2,2017,56.40820000000012,130.4323,True,3
2017-02-21,16.0585,2,2017,58.36470000000012,125.34239999999998,True,4
2017-02-22,18.3526,2,2017,55.56420000000013,111.9724,True,5
2017-02-23,32.1171,2,2017,66.52820000000013,122.93639999999999,True,6
2017-02-24,32.1171,2,2017,82.58680000000012,155.05349999999999,True,7
2017-02-25,24.0878,2,2017,88.32200000000013,165.0393,True,8
2017-02-26,6.5766,2,2017,62.78150000000012,150.4628,True,9
2017-02-27,13.1532,2,2017,43.81760000000013,142.4629,True,10
2017-02-28,13.1532,2,2017,32.88300000000012,139.5576,True,11
2017-03-01,6.9857,3,2017,33.29210000000012,128.19070000000002,True,12
2017-03-02,6.9857,3,2017,27.12460000000012,103.05930000000001,True,13
2017-03-03,10.4786,3,2017,24.45000000000012,81.42080000000001,True,14
2017-03-04,6.9857,3,2017,24.450000000000124,64.3187,True,15
2017-03-05,6.9857,3,2017,24.45000000000012,64.7278,True,16
2017-03-06,19.0336,3,2017,33.00500000000012,70.60820000000001,True,17
2017-03-07,21.7527,3,2017,47.77200000000012,79.2077,True,18
2017-03-08,28.5504,3,2017,69.33670000000012,100.7724,True,19
2017-03-09,19.0336,3,2017,69.33670000000012,112.8203,True,20
2017-03-10,28.5504,3,2017,76.13440000000011,130.8921,True,21
2017-03-11,6.2939,3,2017,53.877900000000125,130.2003,True,22
2017-03-12,3.147,3,2017,37.991300000000116,126.36160000000001,False,0
2017-03-13,3.147,3,2017,12.58790000000012,110.475,False,0
2017-03-14,6.2939,3,2017,12.58790000000012,95.0162,True,1
